num_bidder,num_bids,prod_id,title,model,prod_milage,prod_yr,final_price,starting_price,length,brand,start_time,end_time
11,42,171139362416,Oldsmobile : Cutlass convertible V8 A/C, AC,72745,1970,12750.0,1000.0,864000,Oldsmobile,1380563292.0,1381427292.0
6,23,360756709748,Dodge : Neon 4dr ES, AC,68210,2002,3126.0,1.0,604800,Dodge,1380812400.0,1381417200.0
2,5,271293152348,Chevrolet : Cavalier Base Sedan 4-Door, AC,61665,2003,1875.0,1599.0,259200,Chevrolet,1381140857.0,1381400057.0
11,24,221292609195,Chevrolet : Impala SS , AC,0,1966,9205.0,200.0,604800,Chevrolet,1380734437.0,1381339237.0
12,16,141076143636,Toyota : Celica GT Hatchback 2-Door, AC,41450,1976,5700.0,1.0,604800,Toyota,1380726320.0,1381331120.0
7,23,111181512771,Chevrolet : Suburban NO RESERVE, AC,242315,2001,2000.0,99.0,432000,Chevrolet,1380819600.0,1381251600.0
10,27,300978199046,Dodge : Ram 2500 NO RESERVE!!, AC,119417,1999,3800.0,0.01,864000,Dodge,1380394800.0,1381258800.0
11,25,300981633840,Dodge : Sprinter Passenger, AC,13478,2007,30850.0,0.01,432000,Dodge,1380799368.0,1381231368.0
11,23,261290720910,Buick : Other, AC,70638,1965,11301.0,100.0,604800,Buick,1380569400.0,1381174200.0
14,25,390669617351,Smart : Other PASSION, AC,71854,2008,5400.0,995.0,864000,Smart,1380307500.0,1381171500.0
11,21,121187447650,Mini : Cooper NO RESERVE, AC,157478,2005,3850.0,99.0,432000,Mini,1380735000.0,1381167000.0
12,24,251350965119,Lexus : RX 4dr SUV, AC,112106,2005,9800.0,100.0,432000,Lexus,1380730289.0,1381162289.0
4,8,171139216364,Nissan : Altima 4dr Sdn GXE, AC,84180,1997,1455.0,1000.0,604800,Nissan,1380555000.0,1381159800.0
9,18,290987334348,Ford : E-Series Van E-250, AC,162846,2001,2300.0,1000.0,604800,Ford,1380541500.0,1381146300.0
6,9,290988033282,Replica/Kit Makes : Cobra Mark III (427 Body), AC,267,1965,27601.0,22500.0,604800,Replica/Kit,1380538255.0,1381143055.0
13,25,151134098898,Chevrolet : Camaro 2dr Convertible, AC,45001,1989,10100.0,200.0,604800,Chevrolet,1380523339.0,1381128139.0
3,5,190911820209,Chevrolet : Camaro SS, AC,94780,1968,19696.0,1000.0,864000,Chevrolet,1380220200.0,1381084200.0
4,5,290987100221,Ford : Mustang N/A, AC,100000,1968,790.0,750.0,604800,Ford,1380390221.0,1380995021.0
12,18,141078180830,Pontiac : Grand Prix GP, AC,21000,1965,3500.0,500.0,432000,Pontiac,1380547862.0,1380979862.0
22,32,281176549590,"MG : MGB AC Cobra, Sunbeam Tiger, other", AC,9999,1963,11000.01,200.0,604800,MG,1380275234.0,1380880034.0
6,18,290986229779,Mazda : B-Series Pickups SE, AC,174303,2000,1401.0,500.0,604800,Mazda,1380267676.0,1380872476.0
12,30,400580060290,Chevrolet : Trailblazer Blazer, AC,126460,2002,3000.0,0.99,604800,Chevrolet,1380224040.0,1380828840.0
15,40,161115761508,Ford : Explorer Explorer, AC,71253,1994,975.55,0.99,604800,Ford,1380223740.0,1380828540.0
18,31,290985945768,Land Rover : Discovery II SE7 SE 7, AC,85771,2002,4450.0,500.0,604800,Land,1380222000.0,1380826800.0
7,18,290985981485,Lincoln : Navigator 4WD 4X4 AWD, AC,125083,2000,2750.0,500.0,604800,Lincoln,1380219847.0,1380824647.0
11,26,190914438750,Chevrolet : Suburban LS, AC,190092,2004,3900.0,100.0,604800,Chevrolet,1380218400.0,1380823200.0
15,20,321217353429,Chevrolet : Camaro z28, AC,78000,1981,5600.0,200.0,604800,Chevrolet,1380213134.0,1380817934.0
10,12,171137843834,Buick : Roadmaster Estate Wagon, AC,90934,1994,3000.0,994.0,432000,Buick,1380370985.0,1380802985.0
10,36,190913173383,Oldsmobile : Cutlass Brougham Coupe 2-Door, AC,67000,1980,2800.0,500.0,604800,Oldsmobile,1380104616.0,1380709416.0
9,14,261295639774,Ford : E-Series Van CLUB WAGON, AC,152000,1995,1625.0,200.0,432000,Ford,1380211200.0,1380643200.0
12,25,261296728379,Toyota : Avalon 4dr Sdn XLS, AC,220667,1996,998.0,100.0,259200,Toyota,1380384000.0,1380643200.0
11,21,321216701636,Toyota : Other Pickup, AC,40000,1981,8300.0,400.0,432000,Toyota,1380129609.0,1380561609.0
8,18,321216582781,BMW : 3-Series 325xi, AC,177026,2004,3500.01,1.0,432000,BMW,1380117657.0,1380549657.0
8,36,251340560898,Mercedes-Benz : 300-Series 300CD, AC,97324,1979,1000.0,1000.0,604800,Mercedes-Benz,1379876400.0,1380481200.0
8,20,331030269706,Chevrolet : Blazer K5, AC,169689,1972,6000.0,2100.0,604800,Chevrolet,1379876330.0,1380481130.0
7,16,221287016926,Kia : Sedona LX, AC,97623,2007,4400.0,100.0,604800,Kia,1379870100.0,1380474900.0
10,31,221287003664,Chevrolet : Express G1500, AC,111404,1997,4647.0,100.0,604800,Chevrolet,1379869200.0,1380474000.0
6,14,151128409574,Ford : Mustang Shelby Cobra GT500 Custom Tribute Resto Mod , AC,0,1968,9500.0,9500.0,604800,Ford,1379866889.0,1380471689.0
8,8,310757882800,Dodge : Charger, AC,98900,1970,31000.0,500.0,604800,Dodge,1380299281.0,1380904081.0
3,7,111174005495,Chevrolet : Silverado 3500 crew cab, AC,137043,1977,1990.0,1500.0,604800,Chevrolet,1379748714.0,1380353514.0
16,27,171133479228,Nissan : Altima SE, AC,197353,2002,1775.0,1.0,432000,Nissan,1379879348.0,1380311348.0
9,10,121180046597,Ford : Bronco Custom Sport Utility 2-Door, AC,2115,1977,32500.0,200.0,604800,Ford,1379696400.0,1380301200.0
6,11,331028198009,Ford : Mustang 40TH, AC,93292,2004,3700.0,50.0,604800,Ford,1379678463.0,1380283263.0
7,69,290981489419,Volkswagen : Passat 4dr Sdn GLS, AC,278723,2003,1225.0,100.0,604800,Volkswagen,1379656178.0,1380260978.0
11,21,121179557501,Toyota : 4Runner Limited 4WD, AC,149151,1998,3525.0,500.0,604800,Toyota,1379619464.0,1380224264.0
13,31,161110207504,Ford : E-Series Van E250, AC,75029,2003,6751.0,0.99,604800,Ford,1379619300.0,1380224100.0
20,29,181220905285,Dodge : Neon Neon, AC,50193,2002,3075.0,0.99,604800,Dodge,1379619240.0,1380224040.0
14,25,181220906314,Chevrolet : Trailblazer Trailblazer, AC,216474,2002,1582.0,0.99,604800,Chevrolet,1379618760.0,1380223560.0
6,22,290981255496,Chevrolet : C/K Pickup 1500 PICKUP TRUCK, AC,44253,1998,5900.0,500.0,604800,Chevrolet,1379618541.0,1380223341.0
13,29,300970685464,Ford : Expedition EDDIE BAUER, AC,134198,2001,4550.0,500.0,604800,Ford,1379618100.0,1380222900.0
11,32,121179481093,Mercedes-Benz : SL-Class SL600 SL 600, AC,153086,1996,3750.0,500.0,604800,Mercedes-Benz,1379615400.0,1380220200.0
13,52,290981225637,Chevrolet : Venture LS Ext VAN, AC,109576,2004,2800.0,500.0,604800,Chevrolet,1379614945.0,1380219745.0
8,30,281171078928,Ford : F-100 XLT, AC,160500,1973,7700.0,1000.0,604800,Ford,1379599142.0,1380203942.0
10,28,141066055577,Chevrolet : HHR Panel, AC,106775,2010,995.0,995.0,604800,Chevrolet,1379529000.0,1380133800.0
2,8,200965339663,Subaru : Forester L, AC,161605,1999,1925.0,1750.0,604800,Subaru,1379527853.0,1380132653.0
8,29,161109551623,Ford : E-Series Van E450 Passenger Van, AC,118677,2001,3050.0,0.99,604800,Ford,1379506669.0,1380111469.0
15,52,111170099719,Chevrolet : Impala @NO RESERVE!, AC,40946,1966,15300.0,99.0,864000,Chevrolet,1379189806.0,1380053806.0
5,10,171128988752,Nissan : Altima 4dr Sdn GXE, AC,84180,1997,1375.0,1000.0,604800,Nissan,1379431800.0,1380036600.0
10,31,271279440677,Ford : Mustang, AC,76515,1973,15330.0,2500.0,604800,Ford,1379420333.0,1380025133.0
11,34,281169465172,Cadillac : Eldorado Convertible , AC,42805,1973,12100.0,1973.0,604800,Cadillac,1379362797.0,1379967597.0
18,32,221282779494,Hummer : H3, AC,89584,2007,10100.0,1000.0,864000,Hummer,1379097915.0,1379961915.0
10,25,390661850255,"Dodge : Ram Van 2500 127"" WB", AC,92048,1996,2136.77,995.0,604800,Dodge,1379355300.0,1379960100.0
15,28,221282771377,Volkswagen : Jetta Autobahn, AC,87800,2005,6100.0,1.0,864000,Volkswagen,1379095622.0,1379959622.0
11,16,171128572070,Dodge : Ram 1500 SLT Quad Cab, AC,66000,2007,12899.0,200.0,604800,Dodge,1379354486.0,1379959286.0
19,35,141066166953,Mini : Cooper NO RESERVE, AC,157478,2005,3350.0,99.0,432000,Mini,1379523600.0,1379955600.0
17,29,161105910988,Chevrolet : Camaro SS, AC,8613,1969,25303.0,200.0,864000,Chevrolet,1379088000.0,1379952000.0
12,21,300967341213,Chevrolet : Bel Air/150/210 210, AC,7900,1955,35000.0,4999.0,604800,Chevrolet,1379275697.0,1379880497.0
9,26,261289284477,Jeep : Wrangler X, AC,101682,2004,8235.0,200.0,432000,Jeep,1379442600.0,1379874600.0
4,6,321209133682,International Harvester : Scout Midnight Star, AC,112887,1979,9800.0,1000.0,604800,International,1379268000.0,1379872800.0
8,21,171127523630,Chevrolet : C/K Pickup 1500 Reg Cab, AC,172000,1996,1330.0,500.0,604800,Chevrolet,1379266200.0,1379871000.0
16,23,141059925722,Chevrolet : Corvette LT-1 appearance, AC,21474,1970,18650.0,19.7,864000,Chevrolet,1379004300.0,1379868300.0
3,53,190905394834,Jeep : Wrangler Sport Sport Utility 2-Door, AC,97863,2005,12990.0,7500.0,864000,Jeep,1379438653.0,1380302653.0
10,22,141062492768,Chevrolet : Cheyenne Super, AC,85527,1972,5550.0,1000.0,604800,Chevrolet,1379192883.0,1379797683.0
10,11,261289871355,Oldsmobile : Cutlass 4dr Sdn, AC,194625,1997,785.0,100.0,259200,Oldsmobile,1379521800.0,1379781000.0
14,32,231053830388,Chevrolet : C/K Pickup 2500 Super Cheyenne, AC,64906,1972,4750.0,1000.0,604800,Chevrolet,1379160000.0,1379764800.0
8,19,151122267725,Jeep : CJ Jamboree, AC,113445,1984,7000.0,200.0,604800,Jeep,1379159284.0,1379764084.0
8,15,331020553232,Chevrolet : Corvette Convertible A/C, AC,91846,1974,8900.0,200.0,864000,Chevrolet,1378812247.0,1379676247.0
7,18,190900814812,Toyota : Avalon XLS, AC,124000,2000,3650.0,1500.0,604800,Toyota,1379016900.0,1379621700.0
13,26,181215897781,Chevrolet : Cavalier Cavalier, AC,128270,2001,2875.0,0.99,604800,Chevrolet,1379015340.0,1379620140.0
13,26,161105652764,Chevrolet : Trailblazer Trailblazer, AC,178162,2002,1975.0,0.99,604800,Chevrolet,1379014860.0,1379619660.0
8,15,181215763681,Chevrolet : Trailblazer Trailblazer, AC,189986,2002,1625.0,0.99,604800,Chevrolet,1379014740.0,1379619540.0
5,12,121175330772,Chevrolet : Tahoe 1500 4WD AWD, AC,145348,1997,2325.0,500.0,604800,Chevrolet,1379010600.0,1379615400.0
16,55,130990352955,Pontiac : Trans Am NO RESERVE, AC,60136,1984,9500.0,200.0,604800,Pontiac,1379007950.0,1379612750.0
4,5,221285063175,Chevrolet : Corvette L-48, AC,73400,1974,8000.0,200.0,604800,Chevrolet,1379487600.0,1380092400.0
7,27,331020893236,Buick : LeSabre 4 Door Hardtop, AC,88000,1959,3802.0,500.0,604800,Buick,1378924200.0,1379529000.0
4,5,261285048186,Subaru : Impreza WRX Wagon 4-Door, AC,125190,2003,6286.89,5000.0,604800,Subaru,1378923749.0,1379528549.0
17,27,221281851683,Chevrolet : El Camino SS Tribute Custom, AC,123000,1971,9900.0,200.0,604800,Chevrolet,1378921823.0,1379526623.0
10,23,271273138581,Chevrolet : Corvette Stingray, AC,66119,1971,13600.0,1971.0,864000,Chevrolet,1378553229.0,1379417229.0
10,35,290973017108,Dodge : Ram 1500 SLT Club Cab, AC,139000,1996,2850.0,500.0,864000,Dodge,1378487686.0,1379351686.0
12,32,121174734586,Volkswagen : EuroVan NO RESERVE, AC,142973,2003,2950.0,99.0,432000,Volkswagen,1378918800.0,1379350800.0
9,20,151118590110,Volkswagen : Jetta GLS Sedan 4-Door, AC,201853,2004,2075.0,500.0,604800,Volkswagen,1378663638.0,1379268438.0
12,37,251333147066,Lexus : SC Base Coupe 2-Door, AC,109224,1993,3350.0,500.0,864000,Lexus,1378404000.0,1379268000.0
21,38,380716216573,Porsche : 911 PORSCHE 911 TARGA RARE LUXURY , AC,103000,1980,10100.0,100.0,432000,Porsche,1378832103.0,1379264103.0
12,26,321204890711,Ford : F-100 F-100, AC,85000,1969,8600.0,400.0,432000,Ford,1378745882.0,1379177882.0
5,23,151118546041,Volkswagen : Rabbit LX, AC,171333,1982,3250.0,2150.0,432000,Volkswagen,1378658236.0,1379090236.0
18,37,251334107196,Chevrolet : El Camino NO RESERVE, AC,70040,1965,13500.0,200.0,604800,Chevrolet,1378474818.0,1379079618.0
19,49,181211135630,Ford : F-150 F150, AC,176618,2005,5488.0,0.99,604800,Ford,1378408200.0,1379013000.0
9,14,300960633969,Ford : Expedition EDDIE BAUER, AC,134198,2001,3750.0,500.0,604800,Ford,1378407600.0,1379012400.0
10,30,290972565128,Chevrolet : Venture LS Ext VAN, AC,109576,2004,2175.0,500.0,604800,Chevrolet,1378406425.0,1379011225.0
8,18,300960576120,Ford : Thunderbird LX V8 COUPE, AC,142662,1996,1300.0,500.0,604800,Ford,1378405800.0,1379010600.0
16,32,390653794140,Chevrolet : Silverado 2500 4WD Ext Cab, AC,172910,2007,9800.0,995.0,864000,Chevrolet,1378146600.0,1379010600.0
11,13,300960847918,Ford : F-350 CREW CAB FX4 LARIAT, AC,99820,2011,35885.0,100.0,864000,Ford,1378452814.0,1379316814.0
9,18,161100807321,Honda : Civic, AC,59403,2009,10900.0,4950.0,604800,Honda,1378316700.0,1378921500.0
15,37,111160281620,Porsche : 911 Convertile, AC,85879,1991,17988.0,200.0,604800,Porsche,1378312942.0,1378917742.0
14,27,310737660074,Ford : E-Series Van E250 , AC,71040,2005,6250.0,200.0,604800,Ford,1378235762.0,1378840562.0
7,10,130979155865,Jeep : Cherokee Sport 4WD, AC,173480,1999,2550.0,995.0,864000,Jeep,1377887400.0,1378751400.0
10,21,141052326128,Honda : Civic CIVIC, AC,105237,2006,5300.0,500.0,604800,Honda,1378143000.0,1378747800.0
8,23,171117630694,Lincoln : Town Car Signature, AC,141000,1998,1800.0,500.0,604800,Lincoln,1378142100.0,1378746900.0
9,19,281161551313,Chevrolet : Tahoe LT, AC,143929,2002,3827.77,1000.0,604800,Chevrolet,1378141298.0,1378746098.0
7,8,290971913426,Dodge : Ram 1500 Club Cab 139, AC,188467,1997,914.0,100.0,432000,Dodge,1378299222.0,1378731222.0
10,26,121167825457,Volvo : XC90 AWD 3.2L, AC,98150,2007,11590.0,5000.0,864000,Volvo,1377806451.0,1378670451.0
18,37,321200350310,BMW : 5-Series ORIGINAL, AC,125900,1997,1935.0,200.0,432000,BMW,1378238400.0,1378670400.0
6,15,171119670268,Ford : Windstar LX, AC,89411,2003,2429.0,500.0,432000,Ford,1378234800.0,1378666800.0
15,25,231045401335,Cadillac : DeVille DHS, AC,129962,2002,3550.0,295.99,604800,Cadillac,1378061100.0,1378665900.0
10,18,310732245958,Ford : Taurus 4dr Sdn SE S, AC,136723,2003,1669.5,100.0,864000,Ford,1377800100.0,1378664100.0
12,35,190894563335,Chevrolet : Cheyenne Super, AC,500,1972,24900.0,200.0,604800,Chevrolet,1378058400.0,1378663200.0
10,24,221325543378,Acura : CL Base Coupe 2-Door, Acura,127093,1997,854.0,1.0,604800,Acura,1385490600.0,1386095400.0
13,54,291026197080,Acura : RSX 2dr Cpe Type, Acura,156900,2006,5901.0,1.0,432000,Acura,1385571600.0,1386003600.0
4,6,331075550552,Acura : TL Base Sedan 4-Door, Acura,174426,1999,5000.0,500.0,604800,Acura,1385586797.0,1386191597.0
12,29,291024632796,Acura : MDX 4dr SUV AWD, Acura,142759,2006,7500.0,3000.0,604800,Acura,1385324340.0,1385929140.0
13,27,291024389079,Acura : MDX Touring DVD NAV 4WD, Acura,131892,2005,6000.0,200.0,604800,Acura,1385316900.0,1385921700.0
8,21,171181409267,Acura : MDX ADVANCE PACKAGE 3rd ROW SEATS MINT **NO RESERVE**, Acura,39620,2011,30200.0,20000.0,604800,Acura,1385296433.0,1385901233.0
13,45,281212298382,Acura : NSX Base Coupe 2-Door, Acura,90000,1992,21211.0,200.0,604800,Acura,1385094895.0,1385699695.0
9,22,301023701462,Acura : TL 4dr Sdn Auto, Acura,95818,2008,11400.0,5000.0,604800,Acura,1385060334.0,1385665134.0
2,13,151171803408,Acura : MDX Touring Pkg, Acura,142479,2002,4000.0,100.0,604800,Acura,1385038846.0,1385643646.0
19,42,251383938020,Acura : TL 2.5 Premium, Acura,136328,1996,2075.0,1.0,604800,Acura,1384884000.0,1385488800.0
17,29,301021590495,Acura : MDX 4WD 4dr, Acura,83846,2008,15328.0,100.0,604800,Acura,1384859027.0,1385463827.0
8,14,221319271852,Acura : CL Base Coupe 2-Door, Acura,127093,1997,809.0,1.0,604800,Acura,1384713000.0,1385317800.0
16,58,321254739440,Acura : RL Premium Sedan 4-Door, Acura,162750,2000,2750.0,0.01,432000,Acura,1384884796.0,1385316796.0
19,49,310798107277,Acura : TL Base Sedan 4-Door, Acura,171848,2006,6869.0,100.0,604800,Acura,1384608869.0,1385213669.0
7,16,310799067457,Acura : Legend 4 DOOR, Acura,245574,1991,267.22,100.0,259200,Acura,1384695552.0,1384954752.0
5,11,390700598454,Acura : Legend 2dr Coupe LS, Acura,151501,1994,1125.0,500.0,604800,Acura,1384341569.0,1384946369.0
16,37,221314684961,Acura : TL TYPE S, Acura,188300,2003,2650.0,200.0,604800,Acura,1384108355.0,1384713155.0
5,8,271318231923,Acura : RSX Type-S Coupe 2-Door, Acura,143500,2003,5100.0,3000.0,604800,Acura,1384106400.0,1384711200.0
3,5,281205696930,Acura : MDX Touring Sport Utility 4-Door, Acura,134000,2002,3051.0,2500.0,432000,Acura,1384200252.0,1384632252.0
4,8,171169698547,Acura : Integra Type R Hatchback 3-Door, Acura,75200,2000,9500.0,200.0,604800,Acura,1383998908.0,1384603708.0
11,53,121211443877,Acura : TL 6SPEED MANUAL NAVIGATION NO RESERVE AUCTION, Acura,139000,2005,7450.0,200.0,604800,Acura,1383995691.0,1384600491.0
15,59,321247665309,Acura : RSX Base Coupe 2-Door, Acura,187000,2006,4201.0,200.0,259200,Acura,1384186500.0,1384445700.0
13,24,121210094091,Acura : RL Premium Sedan 4-Door, Acura,73570,2004,6000.0,200.0,604800,Acura,1383813465.0,1384418265.0
10,31,221312344312,Acura : Integra LS Sedan, Acura,56306,2000,3450.01,200.0,604800,Acura,1383811806.0,1384416606.0
10,12,141109247454,Acura : RDX Tech Pkg, Acura,72004,2008,12877.0,100.0,604800,Acura,1383755810.0,1384360610.0
14,57,321242399702,Acura : TL 4dr Sdn AT w, Acura,126201,2007,8500.0,1.0,604800,Acura,1383507597.0,1384112397.0
14,29,271314659261,Acura : MDX SH AWD, Acura,98800,2008,13600.0,2000.0,432000,Acura,1383678008.0,1384110008.0
18,47,301008143776,Acura : ZDX AWD 4dr Tech Pkg w/Nav *NO RESERVE*, Acura,41216,2010,24901.0,500.0,604800,Acura,1383498900.0,1384103700.0
10,27,171165684232,Acura : MDX 02 03 05 06, Acura,147035,2004,5100.0,1.0,432000,Acura,1383556671.0,1383988671.0
10,50,251371016246,Acura : MDX SH AWD, Acura,65000,2007,14000.0,2000.0,604800,Acura,1383315113.0,1383919913.0
3,14,251370754556,Acura : Integra Customized, Acura,102648,1994,22100.0,5000.0,604800,Acura,1383290427.0,1383895227.0
4,8,271309715590,Acura : RSX Type-S Coupe 2-Door, Acura,76500,2002,5100.0,1000.0,604800,Acura,1383061503.0,1383666303.0
11,27,261315488372,Acura : RSX 3dr Sport Cp, Acura,113000,2002,5501.0,1000.0,864000,Acura,1382788237.0,1383652237.0
11,29,131032116028,Acura : TL Base Sedan 4-Door, Acura,14489,2012,20889.0,200.0,604800,Acura,1382899500.0,1383504300.0
10,44,161138732504,Acura : MDX Touring Sport Utility 4-Door, Acura,129562,2003,7200.0,200.0,432000,Acura,1383046561.0,1383478561.0
3,6,261313792224,Acura : RSX Base Coupe 2-Door, Acura,62379,2006,8500.0,7900.0,864000,Acura,1382610105.0,1383474105.0
11,19,200979486115,Acura : MDX Touring Sport Utility 4-Door, Acura,134586,2002,2976.0,200.0,432000,Acura,1382693072.0,1383125072.0
14,28,131027222173,Acura : TSX 4dr Sport Sd, Acura,180100,2004,4950.0,995.0,604800,Acura,1382466600.0,1383071400.0
13,22,261310598630,Acura : TL 4dr Sdn Auto, Acura,104000,2006,8251.0,1000.0,864000,Acura,1382187915.0,1383051915.0
5,8,141096802350,Acura : RL Base Sedan 4-Door, Acura,111000,2009,6600.0,5000.0,604800,Acura,1382380759.0,1382985559.0
13,27,310776806667,Acura : Legend Sedan, Acura,176082,1993,765.15,100.0,259200,Acura,1382546472.0,1382805672.0
6,8,121198863131,Acura : RSX Base 2.0, Acura,77600,2006,7750.0,2500.0,604800,Acura,1382353415.0,1382958215.0
5,16,321228629404,Acura : MDX Tech/Entertainment Pkg, Acura,69212,2008,22480.0,19.0,864000,Acura,1381770180.0,1382634180.0
6,7,251361034040,Mitsubishi : Lancer ES Sedan 4-Door, Acura,108065,2004,3050.0,1000.0,432000,Mitsubishi,1382196600.0,1382628600.0
11,31,221300637709,Acura : RSX RSX, Acura,75428,2005,6099.99,995.0,432000,Acura,1382084072.0,1382516072.0
13,73,171150765330,Acura : RSX RSX, Acura,83313,2006,6600.0,200.0,604800,Acura,1381867041.0,1382471841.0
12,30,290996821122,"Acura : TSX road racecar, 4 door sedan", Acura,99000,2004,7600.01,200.0,604800,Acura,1381828434.0,1382433234.0
7,15,111189743617,Acura : Integra LS Hatchback 3-Door, Acura,10000,1994,1625.0,200.0,604800,Acura,1381758649.0,1382363449.0
8,41,331042705592,Acura : TL TL, Acura,51950,2008,11300.0,200.0,604800,Acura,1381512600.0,1382117400.0
4,7,321224504533,Acura : Integra GS Hatchback 3-Door, Acura,233116,2000,2225.0,2000.0,604800,Acura,1381218057.0,1381822857.0
7,29,290991863570,Acura : TL Base Sedan 4-Door, Acura,268329,2004,4850.0,2000.0,604800,Acura,1381084378.0,1381689178.0
11,35,141082692787,Acura : CL Type-S Coupe 2-Door, Acura,195000,2001,1535.0,200.0,604800,Acura,1381078800.0,1381683600.0
4,7,390671219888,Acura : RL 4dr Sdn, Acura,119326,2001,1136.0,900.0,604800,Acura,1380555000.0,1381159800.0
5,6,300978982937,Acura : Integra LS Sedan 4-Door, Acura,151400,1998,1800.0,500.0,604800,Acura,1380472896.0,1381077696.0
6,27,261299979726,Acura : TL 2.5 TL, Acura,177000,1997,2100.0,200.0,259200,Acura,1380792464.0,1381051664.0
6,11,200969906490,Acura : TL Base Sedan 4-Door, Acura,120720,2005,5100.0,200.0,432000,Acura,1380563637.0,1380995637.0
11,28,331033372757,Acura : MDX 5dr 4WD Spor, Acura,146793,2002,5500.0,500.0,604800,Acura,1380304800.0,1380909600.0
16,38,251347553077,Acura : NSX Nsx-T, Acura,70978,1999,36600.0,200.0,604800,Acura,1380221797.0,1380826597.0
9,20,200968088029,Acura : MDX Base Sport Utility 4-Door, Acura,157810,2002,4010.59,200.0,604800,Acura,1380119685.0,1380724485.0
5,11,221289783217,Acura : NSX T Coupe 2-Door, Acura,40850,2003,50000.0,45000.0,432000,Acura,1380201855.0,1380633855.0
12,22,261292815540,Acura : MDX Touring, Acura,99605,2004,8300.0,200.0,604800,Acura,1379871314.0,1380476114.0
3,6,370904260665,Acura : TSX Automatic, Acura,96041,2005,7950.0,5500.0,604800,Acura,1379867707.0,1380472507.0
9,27,131001213225,Acura : Integra GS-R, Acura,72590,1999,2940.0,200.0,432000,Acura,1379938318.0,1380370318.0
